country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2008,0.49,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2009,0.44,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2010,0.44,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2011,0.4,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2012,0.39,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2013,0.31,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2014,0.31,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2015,0.25,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2016,0.23,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2017,0.22,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2018,0.19,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2019,0.16,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2020,0.15,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2021,0.14,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2022,0.12,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2000,0.82,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2001,0.83,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2002,0.82,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2003,0.8,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2004,0.76,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2005,0.72,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2006,0.67,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2007,0.57,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2008,0.49,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2009,0.44,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2010,0.44,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2011,0.4,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2012,0.39,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2013,0.31,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2014,0.3,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2015,0.25,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2016,0.22,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2017,0.22,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2018,0.19,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2019,0.16,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2020,0.15,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2021,0.14,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2022,0.12,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sierra Leone,SL,SLE,694,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2000,2.39,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sierra Leone,SL,SLE,694,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2001,2.35,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sierra Leone,SL,SLE,694,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2002,2.44,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sierra Leone,SL,SLE,694,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2003,2.38,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sierra Leone,SL,SLE,694,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2004,2.33,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sierra Leone,SL,SLE,694,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2005,2.27,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sierra Leone,SL,SLE,694,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2006,2.2,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sierra Leone,SL,SLE,694,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2007,2.13,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sierra Leone,SL,SLE,694,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2008,1.68,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sierra Leone,SL,SLE,694,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2009,1.7,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sierra Leone,SL,SLE,694,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2010,1.53,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sierra Leone,SL,SLE,694,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2011,1.34,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sierra Leone,SL,SLE,694,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2012,1.12,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sierra Leone,SL,SLE,694,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2013,1.24,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sierra Leone,SL,SLE,694,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2014,1.37,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sierra Leone,SL,SLE,694,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2015,1.26,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sierra Leone,SL,SLE,694,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2016,1.24,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sierra Leone,SL,SLE,694,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2017,1.13,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sierra Leone,SL,SLE,694,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2018,1.05,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sierra Leone,SL,SLE,694,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2019,1.12,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sierra Leone,SL,SLE,694,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2020,1.19,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sierra Leone,SL,SLE,694,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2021,0.74,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sierra Leone,SL,SLE,694,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2022,0.89,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sierra Leone,SL,SLE,694,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2000,2.42,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sierra Leone,SL,SLE,694,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2001,2.38,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sierra Leone,SL,SLE,694,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2002,2.46,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sierra Leone,SL,SLE,694,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2003,2.4,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sierra Leone,SL,SLE,694,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2004,2.35,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sierra Leone,SL,SLE,694,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2005,2.29,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sierra Leone,SL,SLE,694,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2006,2.22,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sierra Leone,SL,SLE,694,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2007,2.15,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sierra Leone,SL,SLE,694,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2008,1.69,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sierra Leone,SL,SLE,694,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2009,1.72,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sierra Leone,SL,SLE,694,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2010,1.54,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
